Дата,Категорія,Сума
2031-05-02 00:00:00,Одяг,153.3247662
2031-06-02 00:00:00,Їжа,193.2376694
2031-07-02 00:00:00,Побут,43.65901307
2031-08-02 00:00:00,Розваги,132.1029855
2031-09-02 00:00:00,Одяг,128.3496406
2031-10-02 00:00:00,Побут,149.5812967
2031-11-02 00:00:00,Побут,142.6052416
2031-12-02 00:00:00,Побут,89.28261923
2031-01-03 00:00:00,Розваги,48.24710767
2031-02-03 00:00:00,Транспорт,167.809346
2031-03-03 00:00:00,Одяг,197.6966986
2031-04-03 00:00:00,Транспорт,46.24837699
2031-05-03 00:00:00,Їжа,22.43331373
2031-06-03 00:00:00,Одяг,110.7129416
2031-07-03 00:00:00,Транспорт,197.9461706
2031-08-03 00:00:00,Побут,81.95664704
2031-09-03 00:00:00,Транспорт,78.22975616
2031-10-03 00:00:00,Одяг,63.06407619
2031-11-03 00:00:00,Одяг,157.8928693
2031-12-03 00:00:00,Транспорт,95.78619741
2031-01-04 00:00:00,Їжа,174.3949841
2031-02-04 00:00:00,Розваги,109.336388
2031-03-04 00:00:00,Розваги,39.74309699
2031-04-04 00:00:00,Розваги,39.79074215
2031-05-04 00:00:00,Транспорт,137.1851953
2031-06-04 00:00:00,Транспорт,25.19637545
2031-07-04 00:00:00,Розваги,75.06531629
2031-08-04 00:00:00,Розваги,177.8132748
2031-09-04 00:00:00,Одяг,156.3492393
2031-10-04 00:00:00,Їжа,155.0939463
2031-11-04 00:00:00,Їжа,54.27688357
2031-12-04 00:00:00,Побут,151.3833184
2031-01-05 00:00:00,Транспорт,101.4091153
2031-02-05 00:00:00,Їжа,157.818662
2031-03-05 00:00:00,Транспорт,97.83528186
2031-04-05 00:00:00,Побут,178.0337565
2031-05-05 00:00:00,Побут,193.4999099
2031-06-05 00:00:00,Розваги,80.77756798
2031-07-05 00:00:00,Розваги,30.549096
2031-08-05 00:00:00,Побут,59.01269222
2031-09-05 00:00:00,Розваги,63.58889417
2031-10-05 00:00:00,Побут,142.7639808
2031-11-05 00:00:00,Транспорт,74.85070006
2031-12-05 00:00:00,Побут,11.47933081
2031-01-06 00:00:00,Побут,74.58777192
2031-02-06 00:00:00,Розваги,88.58169874
2031-03-06 00:00:00,Їжа,114.2764586
2031-04-06 00:00:00,Їжа,36.0285936
2031-05-06 00:00:00,Одяг,67.02196636
2031-06-06 00:00:00,Їжа,168.8136391
2031-07-06 00:00:00,Побут,143.9614426
2031-08-06 00:00:00,Транспорт,21.36521066
2031-09-06 00:00:00,Транспорт,150.2191669
2031-10-06 00:00:00,Одяг,38.54614948
2031-11-06 00:00:00,Транспорт,198.6915208
2031-12-06 00:00:00,Розваги,151.9401124
2031-01-07 00:00:00,Побут,86.09839219
2031-02-07 00:00:00,Транспорт,70.19319364
2031-03-07 00:00:00,Одяг,28.04127899
2031-04-07 00:00:00,Одяг,163.5913206
2031-05-07 00:00:00,Розваги,135.9820723
2031-06-07 00:00:00,Побут,42.90863479
2031-07-07 00:00:00,Розваги,29.56923717
2031-08-07 00:00:00,Одяг,13.2336917
2031-09-07 00:00:00,Транспорт,11.00990822
2031-10-07 00:00:00,Побут,49.18138655
2031-11-07 00:00:00,Одяг,197.6320314
2031-12-07 00:00:00,Їжа,41.67440567
2031-01-08 00:00:00,Одяг,57.48467802
2031-02-08 00:00:00,Побут,20.41014046
2031-03-08 00:00:00,Транспорт,23.92863621
2031-04-08 00:00:00,Побут,84.40266506
2031-05-08 00:00:00,Транспорт,145.4728426
2031-06-08 00:00:00,Їжа,89.55709423
2031-07-08 00:00:00,Транспорт,95.2616649
2031-08-08 00:00:00,Одяг,198.1782271
2031-09-08 00:00:00,Одяг,153.3117517
2031-10-08 00:00:00,Побут,120.3005116
2031-11-08 00:00:00,Одяг,174.6372525
2031-12-08 00:00:00,Розваги,173.3187213
2031-01-09 00:00:00,Побут,40.91525508
2031-02-09 00:00:00,Транспорт,96.43890387
2031-03-09 00:00:00,Побут,33.17219487
2031-04-09 00:00:00,Їжа,113.3933534
2031-05-09 00:00:00,Одяг,40.71574361
2031-06-09 00:00:00,Одяг,119.5660142
2031-07-09 00:00:00,Побут,96.92792024
2031-08-09 00:00:00,Транспорт,14.88065169
2031-09-09 00:00:00,Побут,50.09054334
2031-10-09 00:00:00,Одяг,75.71100357
2031-11-09 00:00:00,Транспорт,72.30173936
2031-12-09 00:00:00,Одяг,104.9998737
2031-01-10 00:00:00,Одяг,148.580447
2031-02-10 00:00:00,Розваги,177.9214017
2031-03-10 00:00:00,Побут,169.2210165
2031-04-10 00:00:00,Їжа,105.9182294
2031-05-10 00:00:00,Транспорт,90.62143896
2031-06-10 00:00:00,Побут,198.0348181
2031-07-10 00:00:00,Розваги,108.2277108
2031-08-10 00:00:00,Розваги,130.419287
2031-09-10 00:00:00,Розваги,176.4273729
2031-10-10 00:00:00,Їжа,63.60146114
2031-11-10 00:00:00,Їжа,100.147216
2031-12-10 00:00:00,Їжа,151.8151746
2031-01-11 00:00:00,Одяг,152.4820087
2031-02-11 00:00:00,Розваги,105.166069
2031-03-11 00:00:00,Побут,173.4277513
2031-04-11 00:00:00,Одяг,87.79946311
2031-05-11 00:00:00,Одяг,17.9027222
2031-06-11 00:00:00,Розваги,40.2045139
2031-07-11 00:00:00,Побут,74.2538016
2031-08-11 00:00:00,Транспорт,115.373206
2031-09-11 00:00:00,Побут,198.8096216
2031-10-11 00:00:00,Побут,172.0985142
2031-11-11 00:00:00,Розваги,78.18567671
2031-12-11 00:00:00,Побут,25.79192158
2031-01-12 00:00:00,Їжа,11.69735397
2031-02-12 00:00:00,Побут,176.8801932
2031-03-12 00:00:00,Побут,138.5998328
2031-04-12 00:00:00,Одяг,82.18262759
2031-05-12 00:00:00,Одяг,119.5617397
2031-06-12 00:00:00,Розваги,142.4384224
2031-07-12 00:00:00,Побут,94.47084348
2031-08-12 00:00:00,Розваги,126.0870671
2031-09-12 00:00:00,Побут,30.40351775
2031-10-12 00:00:00,Побут,102.8166991
2031-11-12 00:00:00,Їжа,74.79365387
2031-12-12 00:00:00,Побут,69.60451591
2032-01-01 00:00:00,Розваги,169.8035594
2032-02-01 00:00:00,Транспорт,167.9828286
2032-03-01 00:00:00,Транспорт,43.66396694
2032-04-01 00:00:00,Побут,27.53758489
2032-05-01 00:00:00,Одяг,97.52701369
2032-06-01 00:00:00,Їжа,23.46447532
2032-07-01 00:00:00,Транспорт,87.79012231
2032-08-01 00:00:00,Їжа,164.7918795
2032-09-01 00:00:00,Одяг,105.4169659
2032-10-01 00:00:00,Одяг,37.80415406
2032-11-01 00:00:00,Їжа,161.1841245
2032-12-01 00:00:00,Їжа,75.33787307
2032-01-02 00:00:00,Їжа,196.547699
2032-02-02 00:00:00,Їжа,126.3800164
2032-03-02 00:00:00,Транспорт,97.80591806
2032-04-02 00:00:00,Транспорт,182.2276381
2032-05-02 00:00:00,Побут,62.68702736
2032-06-02 00:00:00,Розваги,20.5085834
2032-07-02 00:00:00,Побут,34.25406688
2032-08-02 00:00:00,Транспорт,98.1706455
2032-09-02 00:00:00,Одяг,134.5234495
2032-10-02 00:00:00,Їжа,160.0079213
2032-11-02 00:00:00,Їжа,93.4152051
2032-12-02 00:00:00,Розваги,134.3268684
2032-01-03 00:00:00,Транспорт,72.7925644
2032-02-03 00:00:00,Їжа,29.49447708
2032-03-03 00:00:00,Їжа,51.74216533
2032-04-03 00:00:00,Одяг,151.2357545
2032-05-03 00:00:00,Розваги,34.33844667
2032-06-03 00:00:00,Транспорт,143.7202538
2032-07-03 00:00:00,Побут,67.48479243
2032-08-03 00:00:00,Одяг,96.22431794
2032-09-03 00:00:00,Їжа,90.30594335
2032-10-03 00:00:00,Транспорт,118.4571828
2032-11-03 00:00:00,Розваги,169.3266344
2032-12-03 00:00:00,Розваги,155.6569884
2032-01-04 00:00:00,Їжа,163.4258619
2032-02-04 00:00:00,Їжа,121.2928501
2032-03-04 00:00:00,Побут,82.67044222
2032-04-04 00:00:00,Транспорт,97.44372325
2032-05-04 00:00:00,Їжа,149.5129894
2032-06-04 00:00:00,Побут,34.68116389
2032-07-04 00:00:00,Їжа,189.0830231
2032-08-04 00:00:00,Одяг,150.7934657
2032-09-04 00:00:00,Побут,164.9772718
2032-10-04 00:00:00,Одяг,187.386436
2032-11-04 00:00:00,Розваги,135.762241
2032-12-04 00:00:00,Розваги,95.978033
2032-01-05 00:00:00,Розваги,118.5409453
2032-02-05 00:00:00,Одяг,148.9056883
2032-03-05 00:00:00,Побут,80.18776253
2032-04-05 00:00:00,Побут,157.3873562
2032-05-05 00:00:00,Розваги,29.8173201
2032-06-05 00:00:00,Їжа,88.88813519
2032-07-05 00:00:00,Одяг,146.1355014
2032-08-05 00:00:00,Побут,152.1886057
2032-09-05 00:00:00,Розваги,186.0679248
2032-10-05 00:00:00,Розваги,197.1670401
2032-11-05 00:00:00,Розваги,178.449579
2032-12-05 00:00:00,Транспорт,40.48215558
2032-01-06 00:00:00,Одяг,109.7607324
2032-02-06 00:00:00,Їжа,188.8328927
2032-03-06 00:00:00,Побут,129.7869614
2032-04-06 00:00:00,Їжа,190.3659423
2032-05-06 00:00:00,Їжа,28.97700813
2032-06-06 00:00:00,Одяг,137.6465713
2032-07-06 00:00:00,Побут,73.82129487
2032-08-06 00:00:00,Побут,44.76899129
2032-09-06 00:00:00,Побут,176.3426728
2032-10-06 00:00:00,Їжа,112.0310337
2032-11-06 00:00:00,Одяг,100.6213734
2032-12-06 00:00:00,Одяг,82.06500503
2032-01-07 00:00:00,Побут,191.616382
2032-02-07 00:00:00,Транспорт,23.19092305
2032-03-07 00:00:00,Їжа,155.8239924
2032-04-07 00:00:00,Побут,59.44162202
2032-05-07 00:00:00,Їжа,189.9628756
2032-06-07 00:00:00,Побут,107.6990004
2032-07-07 00:00:00,Транспорт,84.98114566
2032-08-07 00:00:00,Побут,83.95435553
2032-09-07 00:00:00,Їжа,23.03482478
2032-10-07 00:00:00,Побут,191.9400343
2032-11-07 00:00:00,Побут,28.35414321
2032-12-07 00:00:00,Транспорт,190.8968421
2032-01-08 00:00:00,Побут,74.08161169
2032-02-08 00:00:00,Одяг,98.83376539
2032-03-08 00:00:00,Транспорт,101.4089835
2032-04-08 00:00:00,Одяг,86.30348577
2032-05-08 00:00:00,Одяг,126.79682
2032-06-08 00:00:00,Транспорт,160.4627857
2032-07-08 00:00:00,Одяг,189.455711
2032-08-08 00:00:00,Побут,74.55839797
2032-09-08 00:00:00,Розваги,82.44653667
2032-10-08 00:00:00,Побут,187.0705307
2032-11-08 00:00:00,Транспорт,113.3237859
2032-12-08 00:00:00,Транспорт,139.9424406
2032-01-09 00:00:00,Одяг,77.28367673
2032-02-09 00:00:00,Розваги,113.0522772
2032-03-09 00:00:00,Одяг,133.5599342
2032-04-09 00:00:00,Їжа,63.32028336
2032-05-09 00:00:00,Побут,193.2906138
2032-06-09 00:00:00,Їжа,16.15357787
2032-07-09 00:00:00,Їжа,128.417875
2032-08-09 00:00:00,Їжа,162.8481361
2032-09-09 00:00:00,Побут,157.2715295
2032-10-09 00:00:00,Побут,167.6042585
2032-11-09 00:00:00,Транспорт,44.86582432
2032-12-09 00:00:00,Розваги,106.0212364
2032-01-10 00:00:00,Їжа,80.76761022
2032-02-10 00:00:00,Транспорт,12.91773921
2032-03-10 00:00:00,Розваги,99.46719398
2032-04-10 00:00:00,Одяг,148.9086997
2032-05-10 00:00:00,Побут,58.56318084
2032-06-10 00:00:00,Одяг,54.44064786
2032-07-10 00:00:00,Розваги,152.4081833
2032-08-10 00:00:00,Транспорт,91.13224195
2032-09-10 00:00:00,Одяг,110.4566577
2032-10-10 00:00:00,Транспорт,31.43108608
2032-11-10 00:00:00,Транспорт,19.52238813
2032-12-10 00:00:00,Транспорт,117.976276
2032-01-11 00:00:00,Розваги,148.1644115
2032-02-11 00:00:00,Їжа,69.72392907
2032-03-11 00:00:00,Транспорт,20.40942327
2032-04-11 00:00:00,Побут,162.6078337
2032-05-11 00:00:00,Одяг,179.6476789
2032-06-11 00:00:00,Одяг,199.862644
2032-07-11 00:00:00,Побут,167.4674936
2032-08-11 00:00:00,Транспорт,184.8572382
2032-09-11 00:00:00,Розваги,55.98302119
2032-10-11 00:00:00,Транспорт,58.0815585
2032-11-11 00:00:00,Розваги,109.3193201
2032-12-11 00:00:00,Розваги,156.903156
2032-01-12 00:00:00,Їжа,192.8807502
2032-02-12 00:00:00,Побут,198.8985787
2032-03-12 00:00:00,Одяг,17.59020735
2032-04-12 00:00:00,Транспорт,152.3234662
2032-05-12 00:00:00,Їжа,16.88099449
2032-06-12 00:00:00,Побут,14.42037901
2032-07-12 00:00:00,Їжа,113.5686416
2032-08-12 00:00:00,Транспорт,89.20843875
2032-09-12 00:00:00,Розваги,68.44819529
2032-10-12 00:00:00,Розваги,50.08827999
2032-11-12 00:00:00,Побут,31.81941373
2032-12-12 00:00:00,Транспорт,138.232151
2033-01-01 00:00:00,Побут,118.8216728
2033-02-01 00:00:00,Розваги,175.3511144
2033-03-01 00:00:00,Розваги,91.77982874
2033-04-01 00:00:00,Одяг,150.2423145
2033-05-01 00:00:00,Побут,22.76067633
2033-06-01 00:00:00,Їжа,108.483605
2033-07-01 00:00:00,Одяг,47.77567475
2033-08-01 00:00:00,Одяг,46.68890627
2033-09-01 00:00:00,Побут,172.2051767
2033-10-01 00:00:00,Одяг,91.43564317
2033-11-01 00:00:00,Їжа,24.25626253
2033-12-01 00:00:00,Їжа,123.8164913
2033-01-02 00:00:00,Розваги,44.96448002
2033-02-02 00:00:00,Їжа,86.07825543
2033-03-02 00:00:00,Транспорт,19.51325502
2033-04-02 00:00:00,Їжа,50.25808037
2033-05-02 00:00:00,Транспорт,172.2071494
2033-06-02 00:00:00,Одяг,22.09881206
2033-07-02 00:00:00,Одяг,22.74656889
2033-08-02 00:00:00,Побут,99.17868171
2033-09-02 00:00:00,Транспорт,128.9469411
2033-10-02 00:00:00,Одяг,75.92861075
2033-11-02 00:00:00,Розваги,54.80442278
2033-12-02 00:00:00,Одяг,173.4414431
2033-01-03 00:00:00,Одяг,53.4838168
2033-02-03 00:00:00,Транспорт,167.9934307
2033-03-03 00:00:00,Розваги,197.8620428
2033-04-03 00:00:00,Розваги,128.1153029
2033-05-03 00:00:00,Розваги,128.9522939
2033-06-03 00:00:00,Побут,10.79794755
2033-07-03 00:00:00,Побут,80.23055944
2033-08-03 00:00:00,Побут,66.09866892
2033-09-03 00:00:00,Транспорт,23.76533486
2033-10-03 00:00:00,Побут,48.63918383
2033-11-03 00:00:00,Транспорт,32.86922176
2033-12-03 00:00:00,Їжа,84.71102007
2033-01-04 00:00:00,Побут,96.34131215
2033-02-04 00:00:00,Розваги,148.4671627
2033-03-04 00:00:00,Побут,154.484485
2033-04-04 00:00:00,Розваги,189.1364372
2033-05-04 00:00:00,Побут,66.42477523
2033-06-04 00:00:00,Розваги,19.23462042
2033-07-04 00:00:00,Транспорт,182.1038764
2033-08-04 00:00:00,Розваги,12.75439463
2033-09-04 00:00:00,Одяг,75.20851596
2033-10-04 00:00:00,Одяг,14.1720968
2033-11-04 00:00:00,Розваги,166.7797155
2033-12-04 00:00:00,Одяг,171.4151524
2033-01-05 00:00:00,Їжа,40.55898427
2033-02-05 00:00:00,Транспорт,132.6461
2033-03-05 00:00:00,Побут,188.7875504
2033-04-05 00:00:00,Побут,144.6115492
2033-05-05 00:00:00,Транспорт,139.2327884
2033-06-05 00:00:00,Транспорт,168.7493339
2033-07-05 00:00:00,Розваги,11.56431408
2033-08-05 00:00:00,Їжа,199.2357397
2033-09-05 00:00:00,Побут,86.71826656
2033-10-05 00:00:00,Одяг,151.5401164
2033-11-05 00:00:00,Транспорт,11.20657745
2033-12-05 00:00:00,Одяг,68.86446856
2033-01-06 00:00:00,Побут,123.0198837
2033-02-06 00:00:00,Їжа,145.7401994
2033-03-06 00:00:00,Побут,161.9110386
2033-04-06 00:00:00,Їжа,115.9453445
2033-05-06 00:00:00,Транспорт,160.0944532
2033-06-06 00:00:00,Розваги,26.44841572
2033-07-06 00:00:00,Транспорт,198.6397574
2033-08-06 00:00:00,Їжа,150.4523087
2033-09-06 00:00:00,Розваги,43.1245042
2033-10-06 00:00:00,Розваги,43.3108303
2033-11-06 00:00:00,Одяг,173.3820475
2033-12-06 00:00:00,Розваги,156.278032
2033-01-07 00:00:00,Побут,171.4013965
2033-02-07 00:00:00,Одяг,56.29695655
2033-03-07 00:00:00,Побут,50.8296061
2033-04-07 00:00:00,Їжа,96.09969
2033-05-07 00:00:00,Їжа,176.2528578
2033-06-07 00:00:00,Транспорт,156.3330734
2033-07-07 00:00:00,Розваги,90.76085837
2033-08-07 00:00:00,Побут,131.2067793
2033-09-07 00:00:00,Транспорт,15.61963796
2033-10-07 00:00:00,Транспорт,172.1184707
2033-11-07 00:00:00,Побут,81.60222914
2033-12-07 00:00:00,Розваги,134.3401989
2033-01-08 00:00:00,Побут,109.4765359
2033-02-08 00:00:00,Побут,89.66308702
2033-03-08 00:00:00,Їжа,163.9512972
2033-04-08 00:00:00,Розваги,98.41805821
2033-05-08 00:00:00,Розваги,144.028926
2033-06-08 00:00:00,Їжа,178.1981719
2033-07-08 00:00:00,Одяг,160.1932374
2033-08-08 00:00:00,Розваги,116.5170239
2033-09-08 00:00:00,Їжа,141.1072146
2033-10-08 00:00:00,Побут,174.5091472
2033-11-08 00:00:00,Транспорт,23.73001915
2033-12-08 00:00:00,Одяг,168.0529677
2033-01-09 00:00:00,Одяг,73.45173327
2033-02-09 00:00:00,Побут,17.9825375
2033-03-09 00:00:00,Транспорт,198.0281218
2033-04-09 00:00:00,Розваги,74.66694292
2033-05-09 00:00:00,Одяг,79.63293758
2033-06-09 00:00:00,Розваги,60.59986139
2033-07-09 00:00:00,Їжа,179.6465085
2033-08-09 00:00:00,Їжа,142.3815382
2033-09-09 00:00:00,Їжа,82.78191456
2033-10-09 00:00:00,Розваги,116.2485391
2033-11-09 00:00:00,Транспорт,117.2313035
2033-12-09 00:00:00,Транспорт,44.66466307
2033-01-10 00:00:00,Розваги,70.84623861
2033-02-10 00:00:00,Розваги,152.2362978
2033-03-10 00:00:00,Їжа,181.3305122
2033-04-10 00:00:00,Транспорт,160.2828426
2033-05-10 00:00:00,Транспорт,32.5322108
2033-06-10 00:00:00,Побут,66.56925839
2033-07-10 00:00:00,Транспорт,199.5898507
2033-08-10 00:00:00,Транспорт,190.3796411
2033-09-10 00:00:00,Транспорт,62.20355045
2033-10-10 00:00:00,Транспорт,153.2030691
2033-11-10 00:00:00,Побут,48.96200194
2033-12-10 00:00:00,Транспорт,63.93536745
2033-01-11 00:00:00,Транспорт,68.86573724
2033-02-11 00:00:00,Розваги,78.82977833
2033-03-11 00:00:00,Розваги,11.06128093
2033-04-11 00:00:00,Їжа,114.0553617
2033-05-11 00:00:00,Їжа,80.49930365
2033-06-11 00:00:00,Побут,52.35142763
2033-07-11 00:00:00,Побут,157.8650414
2033-08-11 00:00:00,Транспорт,195.3225967
2033-09-11 00:00:00,Їжа,195.8289374
2033-10-11 00:00:00,Транспорт,73.66815426
2033-11-11 00:00:00,Транспорт,158.601132
2033-12-11 00:00:00,Транспорт,54.05362976
2033-01-12 00:00:00,Побут,31.775877
2033-02-12 00:00:00,Розваги,140.2722946
2033-03-12 00:00:00,Одяг,81.77339536
2033-04-12 00:00:00,Транспорт,13.68886119
2033-05-12 00:00:00,Їжа,97.40954806
2033-06-12 00:00:00,Одяг,159.6068302
2033-07-12 00:00:00,Їжа,131.0858402
2033-08-12 00:00:00,Розваги,180.2249946
2033-09-12 00:00:00,Розваги,177.2453126
2033-10-12 00:00:00,Їжа,53.89796488
2033-11-12 00:00:00,Побут,77.98686263
2033-12-12 00:00:00,Розваги,161.9434702
2034-01-01 00:00:00,Побут,73.56615258
2034-02-01 00:00:00,Їжа,104.8161735
2034-03-01 00:00:00,Їжа,86.70989144
2034-04-01 00:00:00,Транспорт,160.1854852
2034-05-01 00:00:00,Транспорт,131.9044639
2034-06-01 00:00:00,Розваги,148.69844
2034-07-01 00:00:00,Одяг,13.36810763
2034-08-01 00:00:00,Побут,169.0104632
2034-09-01 00:00:00,Їжа,82.86859185
2034-10-01 00:00:00,Розваги,184.7800927
2034-11-01 00:00:00,Розваги,123.2024762
2034-12-01 00:00:00,Розваги,131.6738529
2034-01-02 00:00:00,Транспорт,118.861955
2034-02-02 00:00:00,Одяг,156.183023
2034-03-02 00:00:00,Їжа,122.1867464
2034-04-02 00:00:00,Одяг,66.58233056
2034-05-02 00:00:00,Одяг,167.9881353
2034-06-02 00:00:00,Їжа,102.4626032
2034-07-02 00:00:00,Транспорт,101.6573571
2034-08-02 00:00:00,Транспорт,31.56980414
2034-09-02 00:00:00,Їжа,133.3581748
2034-10-02 00:00:00,Побут,102.4463741
2034-11-02 00:00:00,Побут,144.4089762
2034-12-02 00:00:00,Одяг,34.23188859
2034-01-03 00:00:00,Розваги,145.0771754
2034-02-03 00:00:00,Їжа,188.3531057
2034-03-03 00:00:00,Розваги,163.5036169
2034-04-03 00:00:00,Розваги,65.16657319
2034-05-03 00:00:00,Розваги,154.7813721
2034-06-03 00:00:00,Одяг,136.2986846
2034-07-03 00:00:00,Одяг,89.95704658
2034-08-03 00:00:00,Одяг,43.44561627
2034-09-03 00:00:00,Одяг,147.7716436
2034-10-03 00:00:00,Транспорт,60.43271054
2034-11-03 00:00:00,Побут,166.5061147
2034-12-03 00:00:00,Побут,145.1950969
2034-01-04 00:00:00,Транспорт,117.0500645
2034-02-04 00:00:00,Побут,17.69304968
2034-03-04 00:00:00,Їжа,55.26995321
2034-04-04 00:00:00,Транспорт,160.3062556
2034-05-04 00:00:00,Одяг,127.5909461
2034-06-04 00:00:00,Одяг,29.51337329
2034-07-04 00:00:00,Одяг,53.04395857
2034-08-04 00:00:00,Побут,112.6047286
2034-09-04 00:00:00,Їжа,20.17932946
2034-10-04 00:00:00,Їжа,157.5369423
2034-11-04 00:00:00,Їжа,82.66209784
2034-12-04 00:00:00,Побут,44.65489546
2034-01-05 00:00:00,Розваги,90.76792816
2034-02-05 00:00:00,Їжа,170.4441503
2034-03-05 00:00:00,Одяг,138.8992226
2034-04-05 00:00:00,Розваги,151.5628852
2034-05-05 00:00:00,Їжа,102.1921916
2034-06-05 00:00:00,Одяг,162.0969279
2034-07-05 00:00:00,Транспорт,86.70727979
2034-08-05 00:00:00,Транспорт,110.0286954
2034-09-05 00:00:00,Розваги,138.8701223
2034-10-05 00:00:00,Їжа,103.4650709
2034-11-05 00:00:00,Транспорт,112.0216769
2034-12-05 00:00:00,Розваги,192.3195739
2034-01-06 00:00:00,Транспорт,126.500606
2034-02-06 00:00:00,Їжа,58.834055
2034-03-06 00:00:00,Одяг,67.95325441
2034-04-06 00:00:00,Їжа,61.15983768
2034-05-06 00:00:00,Одяг,11.54395509
2034-06-06 00:00:00,Побут,116.3878211
2034-07-06 00:00:00,Їжа,157.1320068
2034-08-06 00:00:00,Одяг,70.49838546
2034-09-06 00:00:00,Їжа,28.91940244
2034-10-06 00:00:00,Одяг,125.4644471
2034-11-06 00:00:00,Розваги,99.03938432
2034-12-06 00:00:00,Транспорт,194.8132746
2034-01-07 00:00:00,Розваги,111.7557233
2034-02-07 00:00:00,Розваги,93.5830224
2034-03-07 00:00:00,Транспорт,76.06909844
2034-04-07 00:00:00,Транспорт,50.21841575
2034-05-07 00:00:00,Побут,116.4456733
2034-06-07 00:00:00,Їжа,91.21986332
2034-07-07 00:00:00,Їжа,20.25054187
2034-08-07 00:00:00,Транспорт,162.7229018
2034-09-07 00:00:00,Транспорт,26.34036335
2034-10-07 00:00:00,Побут,96.40840089
2034-11-07 00:00:00,Транспорт,196.0792215
2034-12-07 00:00:00,Транспорт,166.0221509
2034-01-08 00:00:00,Транспорт,81.76343062
2034-02-08 00:00:00,Побут,141.9400415
2034-03-08 00:00:00,Побут,82.3626433
2034-04-08 00:00:00,Одяг,125.7973688
2034-05-08 00:00:00,Транспорт,59.67727672
2034-06-08 00:00:00,Транспорт,150.7707001
2034-07-08 00:00:00,Одяг,134.6652519
2034-08-08 00:00:00,Транспорт,151.2779865
2034-09-08 00:00:00,Транспорт,25.99172919
2034-10-08 00:00:00,Транспорт,92.44017093
2034-11-08 00:00:00,Їжа,159.3586175
2034-12-08 00:00:00,Побут,19.43712135
2034-01-09 00:00:00,Розваги,114.6143317
2034-02-09 00:00:00,Розваги,198.3222173
2034-03-09 00:00:00,Їжа,107.8217453
2034-04-09 00:00:00,Їжа,12.90583851
2034-05-09 00:00:00,Одяг,179.1616064
2034-06-09 00:00:00,Їжа,10.43756287
2034-07-09 00:00:00,Розваги,67.8980368
2034-08-09 00:00:00,Транспорт,112.4646078
2034-09-09 00:00:00,Їжа,53.38093027
2034-10-09 00:00:00,Одяг,158.6455271
2034-11-09 00:00:00,Транспорт,43.44672678
2034-12-09 00:00:00,Їжа,112.8781012
2034-01-10 00:00:00,Розваги,14.29905344
2034-02-10 00:00:00,Розваги,61.3772994
2034-03-10 00:00:00,Транспорт,39.31739707
2034-04-10 00:00:00,Їжа,80.26051416
2034-05-10 00:00:00,Одяг,186.171508
2034-06-10 00:00:00,Побут,100.9123263
2034-07-10 00:00:00,Транспорт,39.78585675
2034-08-10 00:00:00,Одяг,31.03093795
2034-09-10 00:00:00,Їжа,32.08859913
2034-10-10 00:00:00,Транспорт,104.1304925
2034-11-10 00:00:00,Транспорт,172.9301894
2034-12-10 00:00:00,Розваги,27.2663307
2034-01-11 00:00:00,Розваги,191.0949901
2034-02-11 00:00:00,Їжа,86.10665909
2034-03-11 00:00:00,Розваги,149.7882133
2034-04-11 00:00:00,Одяг,158.926161
2034-05-11 00:00:00,Розваги,42.22470091
2034-06-11 00:00:00,Побут,155.9591096
2034-07-11 00:00:00,Транспорт,151.2509668
2034-08-11 00:00:00,Розваги,59.49391201
2034-09-11 00:00:00,Розваги,142.4242953
2034-10-11 00:00:00,Транспорт,127.302754
2034-11-11 00:00:00,Одяг,178.1302572
2034-12-11 00:00:00,Їжа,80.78468215
2034-01-12 00:00:00,Побут,63.57803068
2034-02-12 00:00:00,Розваги,192.0380188
2034-03-12 00:00:00,Їжа,98.96197986
2034-04-12 00:00:00,Транспорт,91.32802794
2034-05-12 00:00:00,Одяг,187.863733
2034-06-12 00:00:00,Розваги,160.7804301
2034-07-12 00:00:00,Їжа,66.8742167
2034-08-12 00:00:00,Транспорт,83.18692601
2034-09-12 00:00:00,Побут,108.2273019
2034-10-12 00:00:00,Транспорт,28.64665233
2034-11-12 00:00:00,Побут,183.9428577
2034-12-12 00:00:00,Транспорт,163.9719019
2035-01-01 00:00:00,Одяг,179.0581742
2035-02-01 00:00:00,Розваги,39.7508225
2035-03-01 00:00:00,Побут,123.317857
2035-04-01 00:00:00,Їжа,59.60814249
2035-05-01 00:00:00,Побут,115.9248539
2035-06-01 00:00:00,Транспорт,79.52469473
2035-07-01 00:00:00,Їжа,150.1774447
2035-08-01 00:00:00,Їжа,33.17623418
2035-09-01 00:00:00,Побут,17.20786935
2035-10-01 00:00:00,Розваги,37.24148302
2035-11-01 00:00:00,Розваги,140.9704734
2035-12-01 00:00:00,Їжа,109.1085762
2035-01-02 00:00:00,Розваги,16.84579882
2035-02-02 00:00:00,Розваги,135.1058562
2035-03-02 00:00:00,Побут,56.69103709
2035-04-02 00:00:00,Одяг,190.4483707
2035-05-02 00:00:00,Розваги,118.718314
2035-06-02 00:00:00,Розваги,81.93080961
2035-07-02 00:00:00,Побут,167.8870424
2035-08-02 00:00:00,Розваги,126.0014331
2035-09-02 00:00:00,Одяг,125.4855073
2035-10-02 00:00:00,Їжа,18.11570379
2035-11-02 00:00:00,Одяг,56.35922507
2035-12-02 00:00:00,Транспорт,162.629707
